Rain1,Moisture1,X1,Y1,Z1,Rain2,Moisture2,X2,Y2,Z2,Target
6.25,27.2,1.4499999999999886,0.8000000000000114,0.6000000000000227,0.0,12.55,0.6499999999999773,0.20000000000001705,1.5999999999999943,white
6.25,27.2,1.4499999999999886,0.8000000000000114,0.6000000000000227,0.0,12.55,0.6999999999999886,0.20000000000001705,1.5999999999999943,white
6.25,27.2,1.4499999999999886,0.8000000000000114,0.6000000000000227,0.0,12.55,0.6999999999999886,0.20000000000001705,1.5999999999999943,white
6.25,27.2,1.4000000000000057,0.8000000000000114,0.6000000000000227,0.0,12.55,0.6999999999999886,0.25,1.6500000000000057,white
6.25,27.2,1.4000000000000057,0.8000000000000114,0.6000000000000227,0.1,12.55,0.8499999999999943,0.45000000000001705,1.8000000000000114,white
6.25,27.2,1.4000000000000057,0.8000000000000114,0.6000000000000227,0.2,12.55,0.799999999999983,0.5,1.8000000000000114,white
6.25,27.2,1.4000000000000057,0.8000000000000114,0.6000000000000227,0.2,12.55,0.799999999999983,0.5500000000000114,1.8000000000000114,white
6.25,27.2,1.4499999999999886,0.8000000000000114,0.6000000000000227,0.25,12.55,0.75,0.6000000000000227,1.8499999999999943,white
6.45,28.0,0.25,0.19999999999998863,0.19999999999998863,0.25,12.55,0.75,0.5500000000000114,1.8499999999999943,white
6.45,28.0,0.20000000000001705,0.14999999999997726,0.19999999999998863,0.25,13.0,0.14999999999997726,0.35000000000002274,0.25,white
6.45,28.0,0.20000000000001705,0.14999999999997726,0.19999999999998863,0.25,13.0,0.14999999999997726,0.4000000000000057,0.25,white
6.4,28.0,0.15000000000000568,0.14999999999997726,0.19999999999998863,0.35,13.0,0.09999999999999432,0.4000000000000057,0.25,white
6.35,28.0,0.15000000000000568,0.14999999999997726,0.19999999999998863,0.35,13.0,0.09999999999999432,0.4000000000000057,0.25,white
6.3,28.0,0.15000000000000568,0.19999999999998863,0.14999999999997726,0.35,13.0,0.09999999999999432,0.45000000000001705,0.19999999999998863,white
6.2,28.0,0.09999999999999432,0.19999999999998863,0.14999999999997726,0.35,13.0,0.09999999999999432,0.5,0.19999999999998863,white
6.1,28.0,0.05000000000001137,0.19999999999998863,0.14999999999997726,0.35,13.0,0.09999999999999432,0.5500000000000114,0.19999999999998863,white
6.0,28.0,0.05000000000001137,0.19999999999998863,0.14999999999997726,0.35,13.0,0.09999999999999432,0.5,0.19999999999998863,white
5.9,28.0,0.05000000000001137,0.19999999999998863,0.14999999999997726,0.35,13.0,0.09999999999999432,0.5500000000000114,0.19999999999998863,white
5.85,28.0,0.05000000000001137,0.19999999999998863,0.14999999999997726,0.45,13.0,0.04999999999998295,0.6000000000000227,0.19999999999998863,white
5.8,28.0,0.05000000000001137,0.19999999999998863,0.14999999999997726,0.55,13.0,0.0,0.700000000000017,0.19999999999998863,white
6.15,28.05,0.09999999999999432,0.19999999999998863,0.14999999999997726,0.7,13.0,0.05000000000001137,0.700000000000017,0.15000000000000568,white
6.2,28.1,0.09999999999999432,0.19999999999998863,0.14999999999997726,0.95,13.0,0.10000000000002274,0.700000000000017,0.15000000000000568,white
6.6,28.15,0.05000000000001137,0.19999999999998863,0.14999999999997726,1.45,12.95,0.10000000000002274,0.75,0.15000000000000568,white
7.1,28.25,0.0,0.19999999999998863,0.14999999999997726,2.1,12.9,0.15000000000000568,0.75,0.09999999999999432,white
7.55,28.35,0.0,0.19999999999998863,0.14999999999997726,2.5,12.85,0.25,0.6000000000000227,0.05000000000001137,white
7.6,28.4,0.04999999999998295,0.19999999999998863,0.14999999999997726,2.4,12.85,0.15000000000000568,0.6000000000000227,0.05000000000001137,white
7.65,28.4,0.09999999999999432,0.19999999999998863,0.14999999999997726,2.55,12.85,0.20000000000001705,0.6000000000000227,0.05000000000001137,white
7.7,28.4,0.04999999999998295,0.19999999999998863,0.14999999999997726,2.5,12.85,0.20000000000001705,0.5,0.09999999999999432,white
7.75,28.4,0.04999999999998295,0.19999999999998863,0.14999999999997726,2.5,12.85,0.25,0.5500000000000114,0.09999999999999432,white
7.6,27.6,1.6999999999999886,0.75,0.6500000000000057,2.5,12.85,0.20000000000001705,0.6000000000000227,0.09999999999999432,white
7.6,27.6,1.75,0.75,0.6500000000000057,2.65,12.85,0.25,0.6500000000000057,0.09999999999999432,white
7.6,27.6,1.75,0.75,0.6500000000000057,2.55,12.85,0.20000000000001705,0.6500000000000057,0.09999999999999432,white
7.6,27.6,1.75,0.75,0.6500000000000057,2.55,12.85,0.15000000000000568,0.700000000000017,0.09999999999999432,white
7.6,27.6,1.75,0.8000000000000114,0.6000000000000227,2.55,12.85,0.15000000000000568,0.6500000000000057,0.05000000000001137,white
7.65,27.6,1.6999999999999886,0.8000000000000114,0.6000000000000227,2.55,12.85,0.15000000000000568,0.6000000000000227,0.05000000000001137,white
7.7,27.65,1.6999999999999886,0.8000000000000114,0.6000000000000227,2.55,12.85,0.20000000000001705,0.5500000000000114,0.05000000000001137,white
7.95,27.75,1.6999999999999886,0.8000000000000114,0.6000000000000227,2.55,12.85,0.20000000000001705,0.6000000000000227,0.0,white
8.3,27.7,1.75,0.8500000000000227,0.6500000000000057,2.8,12.9,0.10000000000002274,0.75,0.0,white
8.7,27.7,1.6999999999999886,0.8500000000000227,0.6500000000000057,3.05,12.9,0.05000000000001137,0.75,0.0,white
9.2,27.7,1.75,0.8500000000000227,0.6500000000000057,3.3,12.9,0.0,0.700000000000017,0.0,white
9.3,27.65,1.799999999999983,0.8500000000000227,0.6500000000000057,3.55,12.9,0.04999999999998295,0.75,0.05000000000001137,white
9.55,27.65,1.799999999999983,0.8500000000000227,0.6500000000000057,3.55,12.95,0.09999999999999432,0.75,0.05000000000001137,white
9.55,27.65,1.75,0.8500000000000227,0.6500000000000057,3.45,13.0,0.09999999999999432,0.75,0.05000000000001137,white
9.5,27.6,1.6999999999999886,0.8500000000000227,0.6500000000000057,3.3,13.05,0.14999999999997726,0.700000000000017,0.05000000000001137,white
9.55,27.55,1.75,0.8500000000000227,0.6500000000000057,3.3,13.1,0.14999999999997726,0.6500000000000057,0.0,white
10.0,27.55,1.6999999999999886,0.8500000000000227,0.6500000000000057,3.8,13.1,0.09999999999999432,0.6000000000000227,0.0,white
10.5,27.6,1.6999999999999886,0.8500000000000227,0.6500000000000057,4.1,13.1,0.14999999999997726,0.6000000000000227,0.0,white
10.95,27.6,1.6999999999999886,0.8500000000000227,0.6500000000000057,4.25,13.15,0.09999999999999432,0.6000000000000227,0.0,white
11.0,27.65,1.6999999999999886,0.8500000000000227,0.6500000000000057,4.25,13.15,0.14999999999997726,0.5500000000000114,0.0,white
11.25,28.5,0.04999999999998295,0.14999999999997726,0.14999999999997726,4.25,13.15,0.14999999999997726,0.5500000000000114,0.0,white
11.35,28.55,0.04999999999998295,0.14999999999997726,0.14999999999997726,4.1,13.15,0.14999999999997726,0.45000000000001705,0.0,white
11.4,28.8,0.6500000000000057,0.09999999999999432,0.29999999999998295,4.1,13.15,0.14999999999997726,0.4000000000000057,0.0,white
11.45,28.85,1.0,0.09999999999999432,0.29999999999998295,4.1,13.15,0.09999999999999432,0.4000000000000057,0.0,white
11.5,28.9,1.3499999999999943,0.09999999999999432,0.29999999999998295,4.1,12.55,0.549999999999983,0.700000000000017,1.5999999999999943,white
11.55,28.95,1.700000000000017,0.09999999999999432,0.29999999999998295,4.2,13.05,0.14999999999997726,0.75,1.6500000000000057,white
11.6,28.95,2.0999999999999943,0.09999999999999432,0.29999999999998295,4.2,12.75,0.05000000000001137,0.75,1.5999999999999943,white
11.45,28.9,2.450000000000017,0.09999999999999432,0.29999999999998295,4.2,12.6,0.20000000000001705,0.700000000000017,1.5,white
11.2,29.0,2.8499999999999943,0.14999999999997726,0.3499999999999943,3.95,12.3,0.4000000000000057,0.5,1.5,white
10.9,29.05,3.200000000000017,0.14999999999997726,0.3499999999999943,3.6,12.2,0.700000000000017,0.5,1.4499999999999886,white
10.55,29.1,3.5999999999999943,0.14999999999997726,0.3499999999999943,3.25,12.5,0.9000000000000057,0.45000000000001705,1.4000000000000057,white
10.1,29.15,4.0,0.14999999999997726,0.3499999999999943,2.85,12.85,1.1000000000000227,0.4000000000000057,1.3499999999999943,white
9.85,29.15,4.349999999999994,0.14999999999997726,0.3499999999999943,2.6,13.15,1.3000000000000114,0.4000000000000057,1.3000000000000114,white
9.5,29.15,4.700000000000017,0.14999999999997726,0.3499999999999943,2.3,13.5,1.6000000000000227,0.4000000000000057,1.3000000000000114,white
9.1,29.1,5.050000000000011,0.14999999999997726,0.3499999999999943,1.85,13.85,1.9000000000000057,0.45000000000001705,1.3000000000000114,white
8.65,29.1,5.450000000000017,0.14999999999997726,0.3499999999999943,1.35,14.2,2.1000000000000227,0.45000000000001705,1.3000000000000114,white
8.15,29.35,5.950000000000017,0.14999999999997726,0.6499999999999773,0.9,14.55,2.4000000000000057,0.5,1.3000000000000114,white
7.65,29.15,6.150000000000006,0.19999999999998863,0.6499999999999773,0.55,14.9,2.700000000000017,0.5,1.3000000000000114,white
7.2,28.95,6.300000000000011,0.19999999999998863,0.5999999999999943,0.4,15.2,2.9000000000000057,0.5,1.25,white
7.15,28.95,6.650000000000006,0.19999999999998863,0.6499999999999773,0.5,15.55,3.200000000000017,0.6000000000000227,1.25,white
7.1,28.8,7.0,0.19999999999998863,0.6499999999999773,0.5,14.9,3.450000000000017,0.8500000000000227,2.8499999999999943,white
7.05,28.6,7.300000000000011,0.19999999999998863,0.6499999999999773,0.55,15.3,3.75,0.9000000000000057,2.8499999999999943,white
7.05,28.15,6.900000000000006,0.25,0.5,0.55,15.7,4.050000000000011,0.9000000000000057,2.8000000000000114,white
7.05,28.5,6.800000000000011,0.25,0.5,0.55,16.05,4.25,0.8500000000000227,2.8000000000000114,white
7.05,29.05,6.650000000000006,0.29999999999998295,0.5,0.55,17.05,5.0,0.5500000000000114,1.1999999999999886,white
7.05,29.5,6.5,0.29999999999998295,0.44999999999998863,0.45,16.95,4.850000000000023,0.5,1.1500000000000057,white
7.05,29.95,6.349999999999994,0.29999999999998295,0.44999999999998863,0.45,17.65,4.850000000000023,0.5,1.1500000000000057,white
7.05,30.4,6.200000000000017,0.29999999999998295,0.44999999999998863,0.45,18.2,5.0,0.5,2.8000000000000114,white
7.05,30.85,6.050000000000011,0.29999999999998295,0.39999999999997726,0.55,18.85,5.200000000000017,0.6000000000000227,2.8000000000000114,white
6.95,31.25,5.900000000000006,0.29999999999998295,0.39999999999997726,0.55,19.35,5.150000000000006,0.5500000000000114,2.8000000000000114,white
6.85,31.65,5.75,0.3499999999999943,0.39999999999997726,0.55,19.45,5.25,0.6000000000000227,2.8499999999999943,white
6.85,32.05,5.599999999999994,0.3499999999999943,0.39999999999997726,0.55,19.5,5.300000000000011,0.6000000000000227,2.8499999999999943,white
7.05,32.4,5.450000000000017,0.3499999999999943,0.39999999999997726,0.7,19.5,5.400000000000006,0.6000000000000227,2.8499999999999943,white
7.15,32.75,5.300000000000011,0.3499999999999943,0.3499999999999943,0.85,19.55,5.450000000000017,0.6000000000000227,2.8499999999999943,white
7.5,33.2,5.150000000000006,0.3499999999999943,0.3499999999999943,0.85,18.55,5.400000000000006,0.8500000000000227,4.449999999999989,white
7.85,33.75,5.050000000000011,0.3499999999999943,0.3499999999999943,1.55,18.45,5.5,0.9000000000000057,4.5,white
8.6,34.0,4.75,0.3499999999999943,0.04999999999998295,2.15,18.4,5.5,0.9000000000000057,4.5,white
9.25,34.65,4.800000000000011,0.29999999999998295,0.04999999999998295,2.4,18.4,5.450000000000017,0.8500000000000227,4.5,white
10.0,35.35,4.849999999999994,0.29999999999998295,0.09999999999999432,2.9,18.4,5.450000000000017,0.8500000000000227,4.550000000000011,white
10.0,35.7,4.75,0.29999999999998295,0.04999999999998295,3.3,18.4,5.400000000000006,0.8000000000000114,4.550000000000011,white
10.0,36.2,4.650000000000006,0.29999999999998295,0.04999999999998295,3.85,19.45,5.5,0.5500000000000114,2.9499999999999886,white
10.0,36.75,4.599999999999994,0.29999999999998295,0.04999999999998295,4.2,19.45,5.400000000000006,0.5500000000000114,2.9499999999999886,white
10.0,37.35,4.550000000000011,0.29999999999998295,0.04999999999998295,4.35,19.45,5.400000000000006,0.6500000000000057,3.0,white
9.95,37.35,4.5,0.29999999999998295,0.04999999999998295,4.35,19.5,5.400000000000006,0.6500000000000057,2.9499999999999886,white
9.9,37.15,4.5,0.25,0.04999999999998295,4.35,19.5,5.350000000000023,0.6500000000000057,2.9499999999999886,white
9.95,37.0,4.5,0.25,0.09999999999999432,4.7,19.45,5.400000000000006,0.700000000000017,2.9499999999999886,white
10.55,36.85,4.5,0.25,0.04999999999998295,5.05,19.4,5.450000000000017,0.700000000000017,2.9499999999999886,white
11.3,36.75,4.5,0.25,0.0,5.85,19.3,5.400000000000006,0.75,1.3499999999999943,white
12.05,36.65,4.5,0.25,0.0,6.6,19.2,5.400000000000006,0.6500000000000057,1.3499999999999943,white
12.85,36.6,4.5,0.25,0.05000000000001137,7.5,19.1,5.400000000000006,0.6500000000000057,1.3499999999999943,white
13.65,36.55,4.5,0.19999999999998863,0.10000000000002274,8.45,19.0,5.400000000000006,0.6000000000000227,1.3499999999999943,white
13.65,36.5,4.5,0.19999999999998863,0.10000000000002274,8.45,19.0,5.400000000000006,0.6500000000000057,1.4000000000000057,white
13.45,36.5,4.5,0.19999999999998863,0.10000000000002274,8.3,19.05,5.350000000000023,0.6500000000000057,1.4499999999999886,white
13.35,36.5,4.5,0.19999999999998863,0.10000000000002274,8.05,19.05,5.25,0.6000000000000227,1.4000000000000057,white
13.0,36.45,4.5,0.19999999999998863,0.15000000000000568,8.0,20.1,5.300000000000011,0.35000000000002274,0.19999999999998863,white
12.65,36.25,4.450000000000017,0.19999999999998863,0.15000000000000568,7.3,20.25,5.200000000000017,0.35000000000002274,0.19999999999998863,white
11.95,36.1,4.450000000000017,0.19999999999998863,0.20000000000001705,6.65,20.35,5.150000000000006,0.30000000000001137,0.25,white
11.3,36.0,4.450000000000017,0.19999999999998863,0.25,6.3,20.4,5.150000000000006,0.30000000000001137,0.30000000000001137,white
10.55,35.9,4.450000000000017,0.19999999999998863,0.25,5.85,20.45,5.25,0.35000000000002274,0.30000000000001137,white
10.55,35.9,4.400000000000006,0.19999999999998863,0.25,5.45,20.5,5.300000000000011,0.4000000000000057,0.30000000000001137,white
10.55,35.9,4.400000000000006,0.19999999999998863,0.25,4.9,20.55,5.350000000000023,0.4000000000000057,0.25,white
10.55,35.9,4.400000000000006,0.19999999999998863,0.30000000000001137,4.5,20.35,5.350000000000023,0.45000000000001705,0.25,white
10.55,35.9,4.400000000000006,0.19999999999998863,0.30000000000001137,4.35,20.25,5.300000000000011,0.4000000000000057,0.25,white
10.55,35.9,4.400000000000006,0.19999999999998863,0.35000000000002274,4.35,20.15,5.350000000000023,0.4000000000000057,0.25,white
10.5,35.9,4.400000000000006,0.19999999999998863,0.35000000000002274,4.4,20.05,5.350000000000023,0.5,0.25,white
10.4,35.95,4.400000000000006,0.19999999999998863,0.35000000000002274,4.05,20.0,5.350000000000023,0.5,0.25,white
9.75,36.6,4.349999999999994,0.19999999999998863,0.30000000000001137,3.8,19.95,5.400000000000006,0.5500000000000114,0.19999999999998863,white
8.9,36.95,4.400000000000006,0.25,0.25,3.0,19.95,5.450000000000017,0.5,0.19999999999998863,white
8.05,37.3,4.400000000000006,0.25,0.20000000000001705,2.15,19.95,5.5,0.5,0.25,white
7.2,37.65,4.450000000000017,0.25,0.15000000000000568,1.25,19.95,5.5,0.5500000000000114,0.19999999999998863,white
6.3,38.0,4.450000000000017,0.25,0.10000000000002274,0.3,19.95,5.5,0.5500000000000114,0.19999999999998863,white
6.15,38.35,4.450000000000017,0.25,0.10000000000002274,0.3,19.85,5.5,0.5,0.25,white
6.0,38.7,4.5,0.25,0.05000000000001137,0.3,19.75,5.550000000000011,0.5500000000000114,0.25,white
5.85,39.05,4.550000000000011,0.25,0.0,0.3,19.65,5.600000000000023,0.6000000000000227,0.19999999999998863,white
5.7,39.4,4.599999999999994,0.25,0.04999999999998295,0.3,19.55,5.550000000000011,0.6000000000000227,0.19999999999998863,white
5.55,39.75,4.599999999999994,0.25,0.04999999999998295,0.3,19.45,5.650000000000006,0.6000000000000227,0.19999999999998863,white
5.4,40.1,4.650000000000006,0.25,0.09999999999999432,0.3,19.35,5.650000000000006,0.6000000000000227,0.15000000000000568,white
5.25,40.45,4.700000000000017,0.25,0.14999999999997726,0.3,19.25,5.650000000000006,0.6500000000000057,0.09999999999999432,white
5.1,40.8,4.75,0.29999999999998295,0.14999999999997726,0.25,19.15,5.600000000000023,0.6500000000000057,0.09999999999999432,white
4.95,41.15,4.75,0.29999999999998295,0.14999999999997726,0.15,19.05,5.600000000000023,0.6000000000000227,0.09999999999999432,white
4.8,41.5,4.75,0.29999999999998295,0.14999999999997726,0.15,18.9,5.450000000000017,0.6000000000000227,0.15000000000000568,white
4.65,41.85,4.800000000000011,0.29999999999998295,0.19999999999998863,0.15,19.0,5.5,0.5500000000000114,0.15000000000000568,white
5.0,40.05,3.0500000000000114,0.700000000000017,0.6000000000000227,0.15,18.05,5.5,0.8000000000000114,1.4499999999999886,white
5.6,40.25,3.0999999999999943,0.700000000000017,0.5500000000000114,0.5,18.0,5.5,0.8000000000000114,1.5,white
6.3,40.45,3.1500000000000057,0.700000000000017,0.5500000000000114,0.9,17.95,5.550000000000011,0.75,1.5,white
7.0,40.65,3.1500000000000057,0.700000000000017,0.5500000000000114,1.55,17.9,5.600000000000023,0.75,1.5,white
7.8,40.25,3.200000000000017,0.700000000000017,0.5500000000000114,1.8,17.9,5.550000000000011,0.700000000000017,1.5,white
7.9,40.15,3.1500000000000057,0.75,0.5500000000000114,1.8,17.9,5.550000000000011,0.700000000000017,1.5,white
8.1,40.05,3.1500000000000057,0.75,0.5500000000000114,2.05,17.9,5.5,0.700000000000017,1.5500000000000114,white
8.75,39.95,3.1500000000000057,0.75,0.5500000000000114,2.7,17.85,5.550000000000011,0.6500000000000057,1.5500000000000114,white
9.4,39.85,3.200000000000017,0.75,0.5500000000000114,3.6,17.8,5.550000000000011,0.700000000000017,1.5500000000000114,white
10.3,39.7,3.200000000000017,0.700000000000017,0.5500000000000114,4.45,17.75,5.600000000000023,0.75,1.5999999999999943,white
11.25,39.55,3.200000000000017,0.700000000000017,0.6000000000000227,5.4,17.7,5.550000000000011,0.700000000000017,1.5999999999999943,white
12.15,39.4,3.200000000000017,0.700000000000017,0.6000000000000227,6.35,17.65,5.550000000000011,0.6500000000000057,1.5500000000000114,white
12.3,39.3,3.200000000000017,0.6500000000000057,0.6000000000000227,6.9,17.65,5.600000000000023,0.6500000000000057,1.5500000000000114,white
12.45,39.2,3.200000000000017,0.6500000000000057,0.6000000000000227,7.05,17.65,5.650000000000006,0.700000000000017,1.5500000000000114,white
12.55,39.1,3.200000000000017,0.6500000000000057,0.6000000000000227,7.2,17.65,5.700000000000017,0.75,1.5500000000000114,white
12.65,39.0,3.1500000000000057,0.6500000000000057,0.6000000000000227,7.2,17.65,5.75,0.700000000000017,1.5500000000000114,white
12.75,38.85,2.9000000000000057,1.700000000000017,1.4000000000000057,7.4,17.65,5.650000000000006,0.8500000000000227,1.6999999999999886,white
12.8,38.75,2.950000000000017,1.700000000000017,1.4000000000000057,7.4,17.65,5.650000000000006,0.8000000000000114,1.6999999999999886,white
12.8,38.65,2.950000000000017,1.6500000000000057,1.4000000000000057,7.4,17.65,5.700000000000017,0.75,1.6999999999999886,white
12.8,38.55,2.9000000000000057,1.6500000000000057,1.4000000000000057,7.4,17.65,5.700000000000017,0.700000000000017,1.6999999999999886,white
12.3,40.6,4.700000000000017,0.6500000000000057,0.5500000000000114,7.4,18.6,5.700000000000017,0.4000000000000057,0.09999999999999432,white
11.55,40.65,4.650000000000006,0.6500000000000057,0.5500000000000114,7.05,18.65,5.650000000000006,0.4000000000000057,0.09999999999999432,white
10.75,40.7,4.650000000000006,0.6000000000000227,0.5500000000000114,6.7,18.7,5.650000000000006,0.4000000000000057,0.09999999999999432,white
9.9,40.75,4.700000000000017,0.6000000000000227,0.5500000000000114,6.05,18.7,5.600000000000023,0.35000000000002274,0.09999999999999432,white
8.95,40.8,4.700000000000017,0.6000000000000227,0.5500000000000114,5.7,18.7,5.550000000000011,0.35000000000002274,0.05000000000001137,white
8.75,40.8,4.75,0.4000000000000057,0.5500000000000114,5.7,18.7,5.550000000000011,0.4000000000000057,0.05000000000001137,white
8.45,40.8,4.75,0.4000000000000057,0.5500000000000114,5.45,18.7,5.550000000000011,0.4000000000000057,0.0,white
7.7,40.8,4.75,0.35000000000002274,0.5500000000000114,4.8,18.75,5.550000000000011,0.4000000000000057,0.0,white
7.05,40.8,4.700000000000017,0.30000000000001137,0.5500000000000114,3.9,18.75,5.550000000000011,0.35000000000002274,0.0,white
6.15,40.85,4.700000000000017,0.35000000000002274,0.5500000000000114,3.05,18.8,5.5,0.35000000000002274,0.0,white
5.2,40.9,4.650000000000006,0.35000000000002274,0.5500000000000114,2.1,18.85,5.5,0.35000000000002274,0.0,white
4.3,40.95,4.599999999999994,0.35000000000002274,0.5500000000000114,1.15,18.9,5.450000000000017,0.4000000000000057,0.05000000000001137,white
4.15,40.95,4.599999999999994,0.4000000000000057,0.5500000000000114,0.6,18.9,5.450000000000017,0.4000000000000057,0.05000000000001137,white
4.0,40.95,4.599999999999994,0.4000000000000057,0.5500000000000114,0.5,18.9,5.400000000000006,0.35000000000002274,0.05000000000001137,white
3.85,40.95,4.599999999999994,0.4000000000000057,0.5500000000000114,0.35,18.9,5.400000000000006,0.35000000000002274,0.05000000000001137,white
4.5,41.1,4.650000000000006,0.4000000000000057,0.5500000000000114,1.35,18.85,5.450000000000017,0.45000000000001705,0.09999999999999432,white
6.0,41.3,4.849999999999994,0.6499999999999773,0.25,2.3,18.8,5.550000000000011,0.30000000000001137,0.05000000000001137,white
7.5,41.45,4.849999999999994,0.6499999999999773,0.25,3.75,18.75,5.550000000000011,0.30000000000001137,0.05000000000001137,white
9.3,41.6,4.900000000000006,0.5999999999999943,0.25,5.25,18.7,5.5,0.30000000000001137,0.05000000000001137,white
11.25,41.75,4.900000000000006,0.5999999999999943,0.25,6.85,18.65,5.550000000000011,0.30000000000001137,0.05000000000001137,white
13.25,41.9,4.849999999999994,0.5999999999999943,0.19999999999998863,8.65,18.6,5.650000000000006,0.35000000000002274,0.05000000000001137,white
15.3,42.05,4.849999999999994,0.5999999999999943,0.19999999999998863,10.3,18.55,5.700000000000017,0.45000000000001705,0.0,white
15.5,42.1,4.800000000000011,0.549999999999983,0.19999999999998863,11.45,18.55,5.75,0.45000000000001705,0.0,white
15.65,42.15,4.800000000000011,0.549999999999983,0.19999999999998863,12.7,18.55,5.700000000000017,0.5,0.0,white
15.75,42.2,4.849999999999994,0.5999999999999943,0.19999999999998863,14.2,18.55,5.75,0.5500000000000114,0.05000000000001137,white
17.4,42.35,4.849999999999994,0.39999999999997726,0.19999999999998863,15.85,18.45,5.700000000000017,0.5500000000000114,0.05000000000001137,white
19.15,42.5,4.900000000000006,0.39999999999997726,0.19999999999998863,17.75,18.4,5.75,0.6500000000000057,0.09999999999999432,white
20.85,42.65,4.900000000000006,0.3499999999999943,0.19999999999998863,19.5,18.35,5.700000000000017,0.700000000000017,0.09999999999999432,white
22.55,42.8,4.900000000000006,0.29999999999998295,0.19999999999998863,21.25,18.35,5.650000000000006,0.75,0.09999999999999432,white
24.3,42.95,4.900000000000006,0.29999999999998295,0.19999999999998863,23.0,18.3,5.650000000000006,0.700000000000017,0.09999999999999432,white
26.0,43.1,4.950000000000017,0.29999999999998295,0.19999999999998863,24.65,18.25,5.700000000000017,0.700000000000017,0.09999999999999432,white
27.7,43.25,5.0,0.29999999999998295,0.19999999999998863,26.25,18.2,5.75,0.6500000000000057,0.09999999999999432,white
29.45,43.4,4.950000000000017,0.29999999999998295,0.19999999999998863,27.95,18.15,5.75,0.6500000000000057,0.09999999999999432,white
31.0,43.55,5.0,0.29999999999998295,0.19999999999998863,29.7,18.1,5.75,0.6500000000000057,0.09999999999999432,white
31.4,43.7,5.150000000000006,0.25,0.75,30.8,18.05,5.75,0.6000000000000227,0.09999999999999432,green
31.0,43.45,5.099999999999994,0.25,0.799999999999983,29.9,18.05,5.700000000000017,0.5500000000000114,0.05000000000001137,green
29.75,43.3,5.150000000000006,0.25,1.0,29.55,18.1,5.700000000000017,0.5,0.0,green
28.55,43.1,5.150000000000006,0.25,1.049999999999983,28.8,18.15,5.700000000000017,0.5,0.0,white
27.1,42.9,5.150000000000006,0.25,1.0999999999999943,28.05,18.2,5.75,0.5500000000000114,0.0,white
25.5,42.7,5.200000000000017,0.25,1.1499999999999773,27.4,18.25,5.75,0.6500000000000057,0.0,white
23.85,42.5,5.25,0.25,1.1999999999999886,26.15,18.3,5.700000000000017,0.6000000000000227,0.05000000000001137,white
23.15,42.3,5.25,0.29999999999998295,1.25,24.5,18.35,5.700000000000017,0.5,0.09999999999999432,white
24.3,42.2,5.25,0.3499999999999943,1.299999999999983,24.4,18.2,5.650000000000006,0.45000000000001705,0.09999999999999432,white
